Name,Size / Usage,Context,Input,Digest,Updated
llama3.2:latest,2.0GB,128K,Text,a80c4f17acd5,1 year ago
llama3.2:1b,1.3GB,128K,Text,baf6a787fdff,1 year ago
llama3.2:3b,2.0GB,128K,Text,a80c4f17acd5,1 year ago
llama3.2:1b-instruct-q2_K,581MB,128K,Text,3718017cfd4e,1 year ago
llama3.2:1b-instruct-q3_K_S,642MB,128K,Text,109ea9f8f55f,1 year ago
llama3.2:1b-instruct-q3_K_M,691MB,128K,Text,8459ea7be88f,1 year ago
llama3.2:1b-instruct-q3_K_L,733MB,128K,Text,1a709e91d2fb,1 year ago
llama3.2:1b-instruct-q4_0,771MB,128K,Text,53f2745c8077,1 year ago
llama3.2:1b-instruct-q4_1,832MB,128K,Text,6163c9206d44,1 year ago
llama3.2:1b-instruct-q4_K_S,776MB,128K,Text,f56eaefc2343,1 year ago
llama3.2:1b-instruct-q4_K_M,808MB,128K,Text,22bc6b92eb01,1 year ago
llama3.2:1b-instruct-q5_0,893MB,128K,Text,e903048bd12a,1 year ago
llama3.2:1b-instruct-q5_1,953MB,128K,Text,910be2666935,1 year ago
llama3.2:1b-instruct-q5_K_S,893MB,128K,Text,751fb3907a1a,1 year ago
llama3.2:1b-instruct-q5_K_M,912MB,128K,Text,3df5a9009be6,1 year ago
llama3.2:1b-instruct-q6_K,1.0GB,128K,Text,4a2e49e49240,1 year ago
llama3.2:1b-instruct-q8_0,1.3GB,128K,Text,baf6a787fdff,1 year ago
llama3.2:1b-instruct-fp16,2.5GB,128K,Text,2887c3d03e74,1 year ago
llama3.2:1b-text-q2_K,581MB,128K,Text,1e2a8fc966e5,1 year ago
llama3.2:1b-text-q3_K_S,642MB,128K,Text,c74a13c9d01e,1 year ago
llama3.2:1b-text-q3_K_M,691MB,128K,Text,3bbcd4bb53ad,1 year ago
llama3.2:1b-text-q3_K_L,733MB,128K,Text,62d0627d1f48,1 year ago
llama3.2:1b-text-q4_0,771MB,128K,Text,33ce72b3b1b1,1 year ago
llama3.2:1b-text-q4_1,832MB,128K,Text,280b5553539c,1 year ago
llama3.2:1b-text-q4_K_S,776MB,128K,Text,06bf8ed406f1,1 year ago
llama3.2:1b-text-q4_K_M,808MB,128K,Text,131cc658d843,1 year ago
llama3.2:1b-text-q5_0,893MB,128K,Text,b51a18e69a04,1 year ago
llama3.2:1b-text-q5_1,953MB,128K,Text,b495a5b181dd,1 year ago
llama3.2:1b-text-q5_K_S,893MB,128K,Text,297b115ffc1d,1 year ago
llama3.2:1b-text-q5_K_M,912MB,128K,Text,87388f217df5,1 year ago
llama3.2:1b-text-q6_K,1.0GB,128K,Text,8ed38933c055,1 year ago
llama3.2:1b-text-q8_0,1.3GB,128K,Text,943f46940dae,1 year ago
llama3.2:1b-text-fp16,2.5GB,128K,Text,562d60c68b3d,1 year ago
llama3.2:3b-instruct-q2_K,1.4GB,128K,Text,43e1dcc10fd4,1 year ago
llama3.2:3b-instruct-q3_K_S,1.5GB,128K,Text,860e23062c32,1 year ago
llama3.2:3b-instruct-q3_K_M,1.7GB,128K,Text,fea4b4677930,1 year ago
llama3.2:3b-instruct-q3_K_L,1.8GB,128K,Text,adcbc7b3c10e,1 year ago
llama3.2:3b-instruct-q4_0,1.9GB,128K,Text,9b9453afbdd6,1 year ago
llama3.2:3b-instruct-q4_1,2.1GB,128K,Text,c910c5139ab6,1 year ago
llama3.2:3b-instruct-q4_K_S,1.9GB,128K,Text,80f2089878c9,1 year ago
llama3.2:3b-instruct-q4_K_M,2.0GB,128K,Text,a80c4f17acd5,1 year ago
llama3.2:3b-instruct-q5_0,2.3GB,128K,Text,fa2b62a5f96d,1 year ago
llama3.2:3b-instruct-q5_1,2.4GB,128K,Text,0452394ac7c9,1 year ago
llama3.2:3b-instruct-q5_K_S,2.3GB,128K,Text,97ef2f873c2c,1 year ago
llama3.2:3b-instruct-q5_K_M,2.3GB,128K,Text,7709c7357e6d,1 year ago
llama3.2:3b-instruct-q6_K,2.6GB,128K,Text,355f7bc7ff61,1 year ago
llama3.2:3b-instruct-q8_0,3.4GB,128K,Text,e410b836fe61,1 year ago
llama3.2:3b-instruct-fp16,6.4GB,128K,Text,195a8c01d91e,1 year ago
llama3.2:3b-text-q2_K,1.4GB,128K,Text,dd1eb967998d,1 year ago
llama3.2:3b-text-q3_K_S,1.5GB,128K,Text,4b3d962d7792,1 year ago
llama3.2:3b-text-q3_K_M,1.7GB,128K,Text,c0f8d9281394,1 year ago
llama3.2:3b-text-q3_K_L,1.8GB,128K,Text,4e8b52d4f25e,1 year ago
llama3.2:3b-text-q4_0,1.9GB,128K,Text,d7842f3d2c28,1 year ago
llama3.2:3b-text-q4_1,2.1GB,128K,Text,7c21a62209c3,1 year ago
llama3.2:3b-text-q4_K_S,1.9GB,128K,Text,8265cd0d8cf7,1 year ago
llama3.2:3b-text-q4_K_M,2.0GB,128K,Text,632997a5a262,1 year ago
llama3.2:3b-text-q5_0,2.3GB,128K,Text,3f80b071deb8,1 year ago
llama3.2:3b-text-q5_1,2.4GB,128K,Text,4f906c782668,1 year ago
llama3.2:3b-text-q5_K_S,2.3GB,128K,Text,ca4813388da9,1 year ago
llama3.2:3b-text-q5_K_M,2.3GB,128K,Text,5115e096cd33,1 year ago
llama3.2:3b-text-q6_K,2.6GB,128K,Text,2cc9f183bdd4,1 year ago
llama3.2:3b-text-q8_0,3.4GB,128K,Text,945fcc4a41b8,1 year ago
llama3.2:3b-text-fp16,6.4GB,128K,Text,,
